"idno","cntry","essround","gndr","agea","domicil","hinctnta","eduyrs","wkhtot","tvtot","hhmmb","ipcrtiv","ipadvnt","ipgdtim","ipsuces","imprich","impsafe","imptrad","ipfrule","iphlppl","ipeqopt","trstplc","trstplt","trstlgl","polintr","bctprd","sgnptit","stflife","happy","health","sclmeet","sclact","rlgblg","rlgdgr","pray","rlgatnd"
100002059,"GB",7,2,27,4,2,11,24,6,4,2,5,5,5,5,4,5,5,1,2,4,3,6,3,2,2,3,4,2,7,3,2,0,7,7
100002061,"GB",7,1,44,3,8,11,38,7,4,2,6,5,5,5,1,5,2,2,2,5,2,2,4,2,1,5,5,3,4,3,2,4,7,7
100002062,"GB",7,2,90,3,3,10,33,5,1,4,4,5,3,5,2,1,4,2,2,3,4,7,2,2,2,9,9,3,6,4,1,8,4,3
100002066,"GB",7,1,49,5,77,12,37,7,5,4,3,3,4,2,2,1,4,3,2,5,1,5,3,2,2,6,7,2,3,1,1,5,2,6
100002067,"GB",7,1,82,3,88,0,1,7,1,2,4,5,5,5,2,2,4,2,2,7,3,5,2,2,2,8,7,3,6,4,1,8,1,2
100002068,"GB",7,1,47,2,10,18,60,1,4,1,3,4,4,2,4,4,6,2,3,7,6,6,2,2,2,7,8,2,4,4,1,4,6,6
100002069,"GB",7,2,70,2,8,10,20,7,3,5,5,2,3,5,2,4,4,3,3,0,0,5,2,2,2,8,7,2,6,3,1,5,2,5
100002072,"GB",7,2,81,2,5,12,40,6,1,5,6,2,5,6,1,1,1,2,2,8,6,7,1,2,2,8,7,3,6,4,1,8,6,7
100002075,"GB",7,1,37,1,9,19,52,1,5,2,3,3,4,5,4,4,3,2,2,10,4,10,1,2,2,6,7,2,6,3,1,0,7,7
100002076,"GB",7,2,34,3,7,14,16,7,5,1,2,5,2,4,2,1,4,1,4,2,1,4,2,2,2,6,7,3,4,1,1,7,7,4
100002077,"GB",7,2,38,3,3,16,40,7,3,3,5,2,3,5,1,2,6,2,2,3,3,8,4,2,1,6,5,3,7,3,2,5,6,6
100002079,"GB",7,1,81,3,7,18,46,6,1,2,4,2,2,5,2,2,4,2,2,6,5,6,1,1,1,8,8,2,7,4,2,5,6,7
100002080,"GB",7,1,20,3,10,12,888,5,4,2,1,2,2,4,5,1,3,1,4,1,0,3,1,2,1,10,7,2,7,5,2,0,7,7
100002081,"GB",7,1,66,3,4,18,42,7,1,2,2,2,5,5,1,2,4,1,1,6,3,6,2,2,1,7,8,2,5,4,2,2,7,7
100002082,"GB",7,2,60,3,8,12,50,4,1,5,3,2,1,5,3,6,5,2,1,7,1,4,1,2,1,8,10,1,7,5,2,0,7,7
100002083,"GB",7,1,74,4,77,8,10,7,3,5,5,2,5,5,2,1,2,2,4,5,5,5,3,2,2,8,8,4,4,1,1,5,7,7
100002085,"GB",7,2,31,3,10,17,45,2,2,4,4,2,2,5,2,2,2,2,2,6,4,6,3,2,1,7,7,2,4,3,2,6,6,5
100002089,"GB",7,2,83,4,77,10,8,5,2,1,5,4,5,6,2,2,2,1,8,88,8,88,2,2,2,8,8,2,5,3,1,8,7,4
100002090,"GB",7,1,67,5,5,17,50,6,3,1,5,5,2,5,2,5,6,1,1,5,1,2,2,2,1,3,4,2,3,2,2,0,7,7
100002095,"GB",7,2,62,4,10,18,37,4,3,2,4,5,3,4,5,4,5,4,5,3,2,3,3,2,1,8,8,2,5,2,1,2,4,6
100002098,"GB",7,2,85,4,1,10,38,7,1,1,5,5,5,6,2,2,3,2,4,5,3,5,3,2,2,8,5,2,6,4,1,9,1,3
100002100,"GB",7,2,16,3,4,11,666,6,3,4,4,4,1,3,1,3,5,1,1,4,2,6,4,1,2,8,6,3,7,2,1,5,4,6
100002105,"GB",7,1,23,2,8,18,40,4,1,1,1,5,3,3,3,6,3,1,1,5,3,7,2,1,1,8,8,2,5,2,2,0,7,7
100002106,"GB",7,1,43,5,9,17,45,1,4,2,5,3,2,4,2,5,5,2,2,6,2,5,3,2,1,7,7,2,2,2,1,1,7,7
100002107,"GB",7,1,15,3,88,10,666,7,3,4,1,2,1,2,2,6,4,2,2,7,5,4,3,2,2,6,9,2,7,3,2,3,7,7
100002112,"GB",7,1,47,3,9,21,50,6,5,4,4,4,2,5,2,3,2,3,3,8,5,7,2,2,2,6,6,1,2,2,1,3,6,6
100002113,"GB",7,1,41,2,6,11,43,3,1,1,4,3,5,2,4,5,5,2,2,5,2,5,1,1,1,7,7,1,4,4,2,8,1,4
100002117,"GB",7,1,50,2,5,18,38,5,4,1,4,4,4,4,3,3,3,1,1,5,4,5,1,2,8,10,10,2,2,3,1,9,2,3
100002118,"GB",7,2,17,2,1,14,666,4,5,2,2,2,2,4,2,2,4,1,1,5,3,5,3,2,2,4,3,3,7,2,2,4,6,7
100002121,"GB",7,2,27,3,4,19,40,3,2,1,4,3,5,5,5,3,4,2,2,7,3,8,1,2,2,9,8,1,6,3,2,4,7,6
100002122,"GB",7,1,81,2,3,9,40,7,1,4,6,4,5,5,1,1,1,2,1,2,0,7,1,2,2,6,10,5,1,1,1,10,1,7
100002123,"GB",7,1,35,3,6,12,46,5,3,3,2,2,2,5,2,2,1,1,1,10,10,10,2,2,2,10,10,1,7,2,2,5,4,4
100002125,"GB",7,1,50,3,77,14,39,7,1,2,4,5,2,5,2,2,4,2,2,6,2,4,4,2,2,4,9,3,5,3,2,0,3,7
100002131,"GB",7,2,71,1,4,10,20,6,2,5,3,5,5,5,1,1,2,2,2,3,3,4,3,2,2,7,9,1,7,4,2,1,7,6
100002132,"GB",7,1,40,3,4,16,45,7,2,2,3,1,2,2,1,2,3,1,2,9,2,9,4,2,2,9,9,1,5,4,1,3,7,7
100002136,"GB",7,1,30,1,77,22,666,0,1,2,3,5,2,4,2,1,3,1,1,7,0,7,4,2,2,8,8,1,6,2,1,8,2,3
100002137,"GB",7,2,49,2,7,24,45,7,1,2,2,2,4,5,2,5,5,3,2,6,6,6,2,1,1,5,6,2,4,3,2,0,7,6
100002140,"GB",7,1,80,3,6,13,25,6,2,1,3,5,3,5,5,1,2,4,2,0,4,3,1,1,1,7,7,2,4,2,1,5,2,6
100002141,"GB",7,1,35,4,77,11,666,7,4,4,3,3,5,3,4,5,5,4,5,7,3,7,3,2,1,7,8,1,4,3,2,0,7,7
100002142,"GB",7,1,52,3,4,8,2,6,2,1,5,3,3,4,1,1,3,1,2,8,5,7,2,2,2,9,9,1,3,3,2,2,7,7
100002143,"GB",7,1,67,3,2,14,41,7,1,1,2,1,1,4,1,1,1,1,1,8,7,8,1,2,2,9,10,1,6,4,1,10,1,2
100002146,"GB",7,2,32,3,7,17,45,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,2,2,8,8,1,6,5,2,1,7,7
100002152,"GB",7,2,50,3,3,88,50,7,1,4,2,5,1,1,1,2,4,1,2,4,6,9,2,2,2,8,4,3,6,4,1,5,1,6
100002154,"GB",7,2,32,3,2,14,24,7,4,2,4,4,3,5,1,2,4,1,3,4,0,2,3,1,1,2,3,5,3,1,2,0,7,7
100002155,"GB",7,2,64,4,4,24,85,6,1,4,4,4,4,5,3,2,2,2,5,8,2,5,3,2,1,8,8,1,6,4,2,1,7,7
100002156,"GB",7,2,71,3,3,12,45,1,1,2,3,2,3,2,1,3,2,1,1,8,5,6,4,2,2,8,8,1,5,4,1,8,1,3
100002159,"GB",7,2,21,1,77,15,666,5,1,2,5,5,3,5,2,2,5,1,2,9,8,10,3,2,2,7,8,2,7,2,2,0,7,7
100002161,"GB",7,1,45,4,4,11,10,6,4,5,5,5,2,6,1,1,6,1,1,3,0,0,4,2,2,7,9,1,4,4,1,10,2,3
100002162,"GB",7,2,61,3,6,12,35,4,2,5,5,5,5,5,2,4,5,4,4,8,7,8,2,2,8,8,8,2,5,3,2,5,6,6
100002164,"GB",7,1,54,3,1,12,37,4,1,1,4,4,5,5,2,6,5,3,1,2,2,4,2,2,1,2,3,4,4,1,2,0,7,7
100002166,"GB",7,2,79,3,2,10,37,7,1,2,5,2,5,5,2,2,2,2,2,8,6,8,3,2,2,8,7,2,4,4,2,4,6,7
100002175,"GB",7,2,59,3,4,16,40,6,2,3,4,4,4,3,2,4,4,2,4,5,0,0,4,2,2,6,8,3,2,2,1,7,1,4
100002176,"GB",7,1,16,3,6,11,1,4,5,2,1,4,3,6,3,4,6,1,1,9,6,8,3,2,2,9,9,1,6,4,2,1,7,7
100002178,"GB",7,2,47,3,1,12,40,7,2,4,2,4,4,6,3,4,5,2,4,7,0,5,2,1,1,6,7,1,5,4,2,4,1,7
100002186,"GB",7,1,53,2,7,17,38,2,3,3,2,3,2,5,1,2,5,4,3,8,7,9,3,2,2,7,3,3,4,2,1,6,3,4
100002187,"GB",7,2,29,4,9,12,40,6,2,4,4,1,1,1,2,2,2,2,4,6,3,3,2,2,2,7,9,1,5,2,2,6,6,7
100002188,"GB",7,2,69,4,88,10,666,7,2,4,5,4,5,5,2,4,6,4,3,5,1,4,2,1,2,5,1,4,2,2,1,3,2,7
100002194,"GB",7,2,58,3,77,13,40,7,1,2,4,3,3,5,2,1,3,2,2,4,2,6,2,2,1,5,10,1,1,4,1,3,2,6
100002195,"GB",7,2,80,4,2,10,16,7,1,5,5,5,5,6,5,4,4,2,1,8,4,8,2,2,2,8,9,3,4,3,1,5,7,6
100002196,"GB",7,2,74,4,9,17,55,6,2,2,4,6,2,6,5,4,4,1,2,7,7,8,1,1,1,9,9,3,7,4,1,10,1,2
100002199,"GB",7,1,32,1,10,16,40,2,3,3,2,2,4,5,4,3,5,1,1,3,3,5,1,1,1,9,9,1,6,3,2,1,7,7
100002200,"GB",7,1,54,3,5,13,50,2,4,4,4,1,3,4,1,1,3,2,2,8,5,6,1,2,2,5,5,1,4,4,2,0,7,7
100002202,"GB",7,2,48,4,9,11,24,7,2,3,4,4,5,5,4,4,5,1,2,6,2,3,4,2,2,3,2,4,5,1,2,2,7,7
100002203,"GB",7,1,46,4,10,21,40,2,3,2,2,5,5,5,5,6,4,3,1,7,5,9,1,1,1,8,9,1,6,4,2,0,7,7
100002204,"GB",7,1,71,3,3,16,39,4,1,1,2,3,3,5,2,3,4,2,1,9,3,9,2,2,2,10,10,1,7,3,2,5,7,7
100002205,"GB",7,1,22,3,9,16,84,2,2,3,1,4,3,5,6,2,2,2,1,10,8,10,1,2,2,10,10,1,7,3,1,8,2,4
100002206,"GB",7,2,92,2,88,9,888,7,1,2,6,5,5,6,1,2,5,2,1,10,3,5,2,1,2,5,7,2,4,3,2,6,7,7
100002207,"GB",7,2,78,3,88,14,13,7,2,2,5,5,3,5,2,2,5,2,2,7,3,4,2,2,2,6,7,2,4,4,2,2,6,5
100002208,"GB",7,2,34,5,8,15,35,3,4,2,5,5,5,5,2,2,3,2,2,8,0,6,4,2,1,8,8,2,3,3,1,6,4,3
100002210,"GB",7,2,49,2,6,14,30,5,4,1,6,6,3,2,1,1,2,1,1,5,1,7,4,2,2,7,6,2,5,2,2,8,1,2
100002213,"GB",7,2,33,3,2,13,50,3,5,3,4,5,5,5,1,1,4,2,3,5,0,5,2,2,1,3,5,3,2,1,2,4,6,5
100002221,"GB",7,1,58,2,5,13,35,6,3,1,3,2,5,4,1,1,8,1,1,7,5,7,1,2,1,9,9,2,5,3,2,1,5,7
100002222,"GB",7,2,51,4,77,14,1,7,1,2,4,4,4,2,2,2,4,2,1,6,6,6,4,2,1,7,6,2,5,4,1,5,4,5
100002226,"GB",7,1,76,2,6,11,38,7,1,1,5,5,4,4,2,2,4,2,4,7,1,2,2,1,2,7,7,2,6,4,1,7,1,3
100002227,"GB",7,2,36,1,4,19,28,3,5,1,2,3,2,6,1,1,1,1,1,4,3,4,2,2,2,4,3,2,6,4,1,2,6,7
100002228,"GB",7,2,60,4,77,15,50,7,2,3,3,5,4,5,2,4,5,2,2,6,4,6,3,2,2,5,7,1,4,3,1,8,1,4
100002229,"GB",7,1,56,2,7,11,35,7,2,2,3,2,2,3,2,3,2,2,2,7,5,7,4,2,1,8,8,2,5,3,2,3,6,5
100002231,"GB",7,2,52,4,4,11,44,5,4,4,6,6,6,6,3,4,3,1,1,4,2,4,3,2,2,8,8,3,6,3,1,10,1,2
100002233,"GB",7,1,29,3,7,19,55,5,3,4,4,5,4,2,1,3,5,2,1,7,3,5,2,2,2,9,8,2,5,2,2,0,7,7
100002241,"GB",7,2,40,2,7,17,45,2,4,1,6,1,3,5,2,3,6,1,3,0,0,1,2,2,1,7,7,3,3,2,2,0,6,6
100002243,"GB",7,1,75,3,4,10,40,6,2,1,5,5,5,5,5,2,5,2,5,4,3,3,2,2,1,8,8,2,6,3,1,8,3,5
100002244,"GB",7,2,75,3,8,21,60,5,1,2,5,5,5,5,1,2,1,2,1,2,4,3,2,2,1,7,6,2,5,2,1,7,4,3
100002245,"GB",7,2,74,4,77,11,15,6,2,2,5,2,3,5,2,4,5,2,4,5,3,5,3,2,1,7,10,2,6,5,1,5,3,6
100002249,"GB",7,1,60,4,1,11,20,2,2,1,2,6,6,6,6,5,6,6,1,8,2,2,1,2,2,2,1,1,5,1,2,7,7,7
100002250,"GB",7,1,67,2,9,17,40,5,2,1,4,2,4,5,2,5,5,1,1,6,0,1,1,1,1,8,9,2,7,5,2,0,7,7
100002251,"GB",7,2,33,4,8,16,28,3,3,2,4,1,3,4,3,5,5,2,2,3,3,5,2,2,1,5,5,1,5,5,2,0,7,7
100002252,"GB",7,2,77,3,77,12,16,7,1,4,5,5,5,5,2,4,2,2,3,6,1,6,3,2,2,5,8,3,6,1,1,5,6,7
100002253,"GB",7,2,67,4,88,10,30,7,2,2,5,2,5,5,2,8,6,2,2,7,5,7,4,2,1,7,7,3,6,3,2,5,7,6
100002254,"GB",7,2,80,4,77,10,4,7,2,2,4,1,2,6,2,4,4,1,2,7,0,7,2,2,1,10,10,3,6,3,1,5,7,4
100002256,"GB",7,2,80,4,2,10,37,4,2,5,5,4,3,5,2,1,2,2,8,10,88,8,3,2,2,10,10,2,6,3,1,10,2,3
100002258,"GB",7,2,44,4,10,14,27,3,3,4,4,2,4,4,3,4,3,2,3,6,3,7,2,2,1,9,9,2,6,4,1,6,7,6
100002261,"GB",7,2,72,4,2,12,888,7,1,2,2,3,2,5,2,1,4,1,4,7,7,6,2,2,1,7,3,3,7,3,2,0,7,7
100002264,"GB",7,1,22,2,4,10,20,7,2,2,2,1,1,2,2,2,5,2,1,9,1,6,3,1,2,8,6,1,5,3,1,0,7,6
100002265,"GB",7,1,61,2,4,12,38,6,2,3,4,2,4,4,4,2,4,2,4,4,0,4,2,1,2,5,5,2,6,3,2,4,6,6
100002269,"GB",7,2,81,2,3,14,666,7,1,3,3,3,3,3,3,4,3,3,3,5,7,3,1,2,2,7,5,3,5,1,1,5,7,7
100002270,"GB",7,2,61,3,7,11,40,1,2,3,6,4,6,5,1,5,5,1,3,7,2,7,4,2,2,8,9,2,4,2,2,1,7,7
100002272,"GB",7,2,65,4,9,18,45,4,2,5,4,2,5,5,2,4,3,3,2,5,5,8,3,1,1,8,8,2,6,4,2,2,6,6
100002273,"GB",7,2,60,4,10,21,20,6,2,5,7,7,7,5,7,7,7,7,3,8,4,7,2,1,2,9,77,2,7,3,1,2,77,77
100002275,"GB",7,1,83,4,8,10,50,2,2,1,6,5,3,5,2,2,5,2,2,5,3,5,2,2,1,9,9,2,6,4,1,6,7,5
100002276,"GB",7,2,45,3,8,12,10,4,4,3,2,2,3,2,2,4,3,2,2,5,2,3,3,2,2,5,6,3,3,2,2,5,6,6
100002278,"GB",7,2,87,3,77,8,40,7,1,6,6,6,6,6,6,6,6,6,6,7,5,5,1,2,2,10,8,3,7,1,2,0,7,7
100002280,"GB",7,1,69,2,4,10,40,7,2,1,4,2,3,5,2,2,2,2,2,5,3,5,2,2,2,8,9,3,5,4,1,0,7,7
100002282,"GB",7,1,52,3,3,16,30,7,1,2,5,5,3,4,1,1,5,1,1,4,1,3,2,2,1,2,6,1,5,2,1,7,88,7
100002285,"GB",7,1,45,3,7,19,38,4,5,2,4,4,2,4,2,2,5,3,2,5,1,6,2,1,1,9,9,1,4,3,1,8,1,3
100002286,"GB",7,2,85,5,88,9,666,2,1,2,5,3,4,5,4,1,3,2,4,5,5,5,2,2,2,7,7,4,6,2,1,5,4,6
100002289,"GB",7,2,40,3,6,18,40,5,1,1,6,1,2,3,1,1,3,1,2,6,6,7,2,2,2,7,9,2,6,4,2,5,3,6
100002293,"GB",7,1,51,3,6,12,45,7,3,2,4,4,4,5,2,2,2,2,2,6,1,6,4,2,2,8,8,2,5,3,1,2,7,7
100002295,"GB",7,1,39,3,9,20,65,1,4,2,4,5,5,6,4,3,5,3,2,6,4,7,1,1,1,10,10,1,4,4,2,7,3,2
100002299,"GB",7,2,63,4,7,17,20,7,2,1,6,6,6,5,1,2,2,3,3,7,6,7,1,2,2,10,9,2,6,2,1,6,1,7
100002300,"GB",7,1,22,3,5,9,39,7,1,1,1,1,1,3,6,6,1,1,4,3,0,0,3,2,2,8,4,3,7,3,2,0,7,7
100002302,"GB",7,1,52,2,2,16,36,7,3,4,6,5,6,5,4,5,3,2,4,8,6,9,3,1,2,6,5,3,1,2,2,3,7,7
100002305,"GB",7,2,56,2,77,16,24,4,3,3,5,4,4,4,2,5,2,2,1,7,6,6,1,1,1,8,8,1,6,3,2,0,7,7
100002306,"GB",7,1,31,3,5,12,50,2,1,2,2,3,5,3,4,4,4,2,2,6,5,7,2,2,2,7,7,2,6,4,1,0,7,7
100002307,"GB",7,2,40,3,8,18,39,3,1,2,4,2,4,6,2,1,1,1,3,3,1,3,3,1,1,7,7,2,4,3,2,1,7,7
100002310,"GB",7,2,58,4,88,10,18,7,2,2,4,5,4,5,5,1,5,2,2,8,2,8,2,1,1,10,10,1,2,3,1,5,1,7
100002313,"GB",7,2,93,4,88,9,1,7,1,4,3,2,2,4,1,3,5,3,2,5,88,88,3,2,2,5,7,3,6,1,1,5,6,5
100002319,"GB",7,2,53,3,2,2,50,2,1,2,3,5,3,5,3,2,3,1,4,8,4,8,3,2,2,8,8,1,5,3,1,6,1,4
100002320,"GB",7,2,29,4,7,12,16,3,5,2,3,2,1,5,1,2,2,1,1,8,6,7,3,2,2,8,8,2,6,3,2,5,6,5
100002325,"GB",7,2,43,4,88,16,37,5,5,5,3,5,2,4,2,1,3,1,1,7,2,6,2,2,2,8,8,2,3,2,1,2,7,7
100002328,"GB",7,2,46,4,7,16,60,4,2,3,4,5,3,4,2,3,2,1,2,9,6,9,1,2,2,8,8,1,5,3,1,5,1,5
100002334,"GB",7,2,43,5,10,11,45,4,5,3,2,5,5,6,4,2,4,2,1,10,8,10,2,2,2,8,9,1,4,2,2,7,5,4
100002336,"GB",7,2,23,4,2,13,25,3,3,2,4,2,4,5,1,5,3,2,1,6,6,7,4,2,2,10,9,2,6,2,2,2,7,7
100002338,"GB",7,1,58,3,6,11,37,3,3,4,5,2,4,4,2,3,3,3,2,7,3,7,4,2,1,5,8,2,4,2,1,4,7,7
100002339,"GB",7,1,73,4,77,10,35,7,1,4,5,1,3,3,1,1,1,1,1,6,6,6,2,2,2,8,7,2,6,3,1,6,7,6
100002341,"GB",7,1,70,2,9,12,60,5,1,1,2,3,3,3,3,1,4,1,1,3,2,5,1,2,2,4,6,4,6,2,1,9,1,7
100002345,"GB",7,2,22,2,6,17,37,6,2,3,2,2,2,5,5,2,5,1,2,5,0,0,2,2,2,9,8,2,6,3,2,3,7,5
100002347,"GB",7,2,65,3,4,17,45,4,2,3,3,2,4,6,4,2,2,1,1,9,2,7,2,1,1,8,9,1,6,4,1,8,1,3
100002348,"GB",7,1,36,3,9,15,35,5,4,1,2,3,2,4,1,3,5,2,1,6,6,5,2,2,2,7,8,2,4,4,1,5,4,4
100002351,"GB",7,1,27,3,77,22,60,4,4,2,4,2,2,4,5,2,5,4,5,2,1,2,1,2,1,8,8,2,6,3,2,0,7,7
100002354,"GB",7,1,79,3,1,7,70,6,2,4,5,1,5,6,3,2,1,3,1,6,1,6,4,2,2,7,6,4,3,1,1,7,1,6
100002356,"GB",7,2,25,3,6,14,45,6,1,4,4,2,2,3,1,3,3,2,1,10,7,8,2,2,1,7,7,1,6,3,1,7,4,4
100002357,"GB",7,2,34,3,8,18,18,6,4,3,1,2,2,6,1,2,2,1,1,10,3,8,3,2,1,9,9,1,4,2,1,3,6,5
100002358,"GB",7,1,55,2,1,10,45,7,1,1,3,5,1,5,1,4,1,1,1,8,0,5,4,2,2,7,7,3,7,2,2,0,7,7
100002360,"GB",7,1,38,4,7,13,40,5,2,4,4,3,4,3,3,3,3,3,3,7,4,7,3,2,2,6,6,2,4,3,2,9,7,7
100002361,"GB",7,2,16,3,88,11,10,7,5,1,1,1,1,1,1,2,2,1,2,10,8,9,4,2,2,10,8,2,6,3,2,0,7,7
100002363,"GB",7,1,46,4,9,11,60,5,4,2,1,1,2,3,1,2,2,2,1,8,7,8,2,2,1,9,9,3,6,2,2,2,7,5
100002364,"GB",7,2,36,3,6,15,25,1,3,4,5,5,4,5,3,2,5,2,2,9,8,9,1,2,1,8,9,1,5,3,1,7,7,5
100002366,"GB",7,1,64,3,2,10,50,7,2,2,5,2,4,3,1,5,1,6,6,9,0,0,1,2,2,3,8,3,6,1,2,4,7,7
100002367,"GB",7,2,33,3,5,11,43,7,1,2,5,5,5,5,5,5,4,2,2,5,0,0,3,2,2,4,2,3,6,4,2,0,7,7
100002368,"GB",7,1,39,5,7,11,40,6,4,2,5,4,5,4,1,5,3,2,1,10,2,10,4,2,1,10,5,1,2,1,2,0,7,7
100002369,"GB",7,2,35,4,4,14,15,4,5,1,4,4,4,4,2,4,3,1,3,6,4,5,3,1,2,6,8,1,6,1,1,6,6,3
100002370,"GB",7,1,52,2,5,15,42,4,2,3,5,5,5,5,4,4,5,2,3,7,5,6,2,2,2,5,7,1,3,2,2,2,7,7
100002371,"GB",7,2,69,2,10,20,35,1,3,1,3,4,3,4,3,4,5,2,1,5,5,8,1,2,2,8,8,2,4,3,2,2,7,6
100002372,"GB",7,1,85,3,1,11,37,7,2,1,5,2,5,2,2,2,2,2,2,5,3,4,4,2,2,5,5,3,2,2,1,5,1,6
100002374,"GB",7,1,29,2,7,18,40,5,2,3,4,2,3,4,4,2,4,2,2,8,4,8,1,2,1,8,8,1,5,2,2,1,7,7
100002379,"GB",7,2,86,3,2,9,6,4,1,4,5,5,2,3,1,2,2,2,2,8,2,4,4,2,2,6,8,4,1,3,2,4,7,7
100002380,"GB",7,1,89,4,2,9,40,6,1,3,6,3,4,5,2,4,2,1,3,6,5,0,4,2,2,3,4,5,2,2,1,4,6,7
100002381,"GB",7,2,67,3,1,11,15,6,1,3,5,3,5,5,4,2,3,4,2,5,5,6,2,2,2,7,7,3,6,4,2,5,3,7
100002383,"GB",7,2,45,3,6,17,26,3,4,3,2,3,4,5,3,6,6,2,1,6,5,5,1,1,1,7,7,2,5,4,2,3,6,7
100002385,"GB",7,2,65,4,77,11,20,6,2,4,5,4,3,5,4,3,5,2,3,5,1,6,1,2,2,8,8,2,4,4,1,6,6,7
100002386,"GB",7,2,36,5,3,24,60,1,3,3,3,3,4,5,1,1,1,2,3,8,7,7,1,2,2,7,8,1,3,2,1,9,1,3
100002387,"GB",7,1,71,3,5,14,35,5,2,5,4,5,5,6,4,2,2,2,3,9,7,9,3,2,2,8,8,2,5,2,1,1,7,7
100002390,"GB",7,2,88,3,1,10,45,6,1,1,1,3,3,5,2,2,3,2,3,9,7,8,2,2,2,9,9,2,6,3,1,4,7,7
100002393,"GB",7,1,48,2,4,15,36,5,4,2,2,2,1,2,1,3,1,2,2,8,6,7,2,2,2,8,8,2,5,2,2,6,3,5
100002396,"GB",7,1,55,3,6,19,40,7,2,1,5,3,1,5,2,4,5,2,2,4,1,1,3,2,2,9,9,1,7,2,2,1,7,7
100002398,"GB",7,2,73,4,7,13,60,6,1,3,5,4,2,5,1,3,3,2,1,5,5,4,1,1,1,9,8,2,6,3,1,5,1,5
100002400,"GB",7,1,37,1,10,17,40,2,3,2,2,2,2,5,2,2,2,2,2,8,5,10,1,2,2,8,7,2,3,3,1,7,1,5
100002407,"GB",7,1,22,3,88,13,16,5,3,5,2,2,4,2,2,4,3,3,2,4,1,4,4,2,2,7,7,2,6,3,2,9,7,7
100002408,"GB",7,2,49,3,5,15,50,3,2,2,3,4,5,5,5,5,5,1,1,3,1,3,1,1,1,5,7,2,7,3,2,2,7,7
100002410,"GB",7,2,50,4,2,11,30,6,2,2,5,5,4,5,2,4,3,1,1,0,0,0,4,2,2,9,9,2,3,4,2,0,7,7
100002412,"GB",7,1,41,3,77,18,40,2,4,1,3,4,3,4,4,3,3,3,2,7,3,8,2,2,2,8,8,2,2,2,1,5,1,2
100002418,"GB",7,2,27,3,3,15,37,7,2,3,4,2,2,4,2,4,2,2,1,5,3,5,3,2,2,9,5,3,4,2,1,6,1,6
100002420,"GB",7,2,27,4,10,23,35,2,3,3,4,2,3,3,1,6,5,1,1,4,7,8,3,2,2,8,7,2,4,3,2,0,7,7
100002422,"GB",7,1,59,3,88,12,16,6,3,8,6,5,8,5,2,1,1,1,1,0,8,0,2,2,2,10,10,2,88,3,1,6,7,7
100002424,"GB",7,1,84,1,77,10,45,7,1,6,6,3,3,6,4,6,5,2,3,5,4,3,2,2,2,7,8,4,6,4,1,9,2,3
100002425,"GB",7,1,24,3,9,15,8,3,2,1,2,2,2,1,2,4,3,3,1,4,2,4,3,2,1,8,8,1,3,3,2,0,7,7
100002430,"GB",7,2,35,5,3,11,22,2,5,3,2,2,5,4,4,4,5,2,4,7,5,4,2,1,1,10,10,1,4,2,2,1,7,5
100002433,"GB",7,2,45,3,1,14,40,5,1,2,6,6,6,5,1,1,5,2,2,7,0,3,3,1,1,6,7,4,2,2,2,0,7,7
100002438,"GB",7,2,22,4,1,18,37,2,1,2,2,3,4,5,4,2,5,1,2,0,3,4,1,2,1,5,7,2,7,4,2,1,7,7
100002439,"GB",7,2,30,4,2,11,666,5,4,1,6,6,6,6,4,4,6,1,6,5,0,0,4,2,2,0,0,2,6,1,2,2,7,7
100002440,"GB",7,1,33,3,7,28,45,1,4,1,1,2,2,4,1,3,1,1,4,9,5,9,2,1,2,8,9,2,6,5,1,8,1,3
100002441,"GB",7,2,45,4,8,11,50,6,3,2,3,5,1,5,1,6,2,1,1,8,3,8,1,2,1,7,8,2,5,3,2,0,7,7
100002442,"GB",7,1,49,4,10,20,45,6,3,2,5,5,5,5,3,3,3,2,2,7,1,7,2,2,2,8,8,2,4,2,2,2,7,6
100002444,"GB",7,2,41,2,6,10,37,7,3,5,5,3,5,4,2,5,2,2,1,4,1,4,3,2,1,5,7,3,2,2,2,2,7,7
100002452,"GB",7,2,75,5,77,9,20,3,1,5,5,3,5,4,1,1,2,2,1,6,5,5,2,2,2,9,9,3,4,2,1,9,1,2
100002453,"GB",7,1,85,3,5,12,50,5,1,2,5,5,2,5,2,3,5,1,2,8,6,9,2,2,1,9,8,3,6,2,2,7,7,7
100002455,"GB",7,2,41,3,10,14,16,4,5,2,3,2,2,4,1,1,2,1,1,8,5,7,2,1,1,10,10,3,6,4,2,2,7,7
100002457,"GB",7,2,79,3,88,11,20,7,1,1,6,1,3,6,1,1,3,1,1,8,2,5,2,2,2,8,8,2,4,2,1,3,1,7
100002460,"GB",7,2,25,3,3,15,9,7,4,3,4,6,2,4,2,6,1,1,1,8,2,5,4,2,2,4,5,1,1,2,1,0,7,7
100002462,"GB",7,1,74,2,3,12,48,7,1,2,5,5,4,5,2,2,5,1,1,6,6,3,1,1,2,8,8,5,4,4,2,0,7,7
100002467,"GB",7,2,57,3,3,11,35,3,1,3,4,1,2,4,1,3,6,2,2,5,3,7,4,2,1,8,9,1,2,1,2,1,7,7
